Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde62761 Vardas62761 8 3 2 2 3 8 
Pavarde62762 Vardas62762 2 9 2 1 1 4 
Pavarde62763 Vardas62763 2 9 7 0 3 1 
Pavarde62764 Vardas62764 4 9 5 6 2 10 
Pavarde62765 Vardas62765 10 5 3 0 10 4 
Pavarde62766 Vardas62766 5 4 7 5 6 2 
Pavarde62767 Vardas62767 7 10 6 10 2 1 
Pavarde62768 Vardas62768 6 1 0 0 9 7 
Pavarde62769 Vardas62769 9 7 8 3 5 7 
Pavarde62770 Vardas62770 7 10 5 0 7 9 
Pavarde62771 Vardas62771 7 2 4 7 9 9 
Pavarde62772 Vardas62772 1 3 2 2 5 7 
Pavarde62773 Vardas62773 1 0 9 5 10 4 
Pavarde62774 Vardas62774 3 9 2 2 10 7 
Pavarde62775 Vardas62775 8 9 6 9 1 2 
Pavarde62776 Vardas62776 2 3 8 4 4 8 
Pavarde62777 Vardas62777 0 2 10 4 0 5 
Pavarde62778 Vardas62778 9 1 4 2 8 5 
Pavarde62779 Vardas62779 1 9 1 2 9 3 
Pavarde62780 Vardas62780 4 7 4 7 2 2 
Pavarde62781 Vardas62781 4 1 5 9 0 8 
Pavarde62782 Vardas62782 2 8 5 9 6 3 
Pavarde62783 Vardas62783 3 0 0 7 2 1 
Pavarde62784 Vardas62784 0 2 5 3 1 10 
Pavarde62785 Vardas62785 7 0 8 7 3 8 
Pavarde62786 Vardas62786 3 2 10 2 6 7 
Pavarde62787 Vardas62787 7 2 8 0 7 7 
Pavarde62788 Vardas62788 5 7 7 10 2 5 
Pavarde62789 Vardas62789 2 9 8 7 10 10 
Pavarde62790 Vardas62790 8 1 1 10 4 2 
Pavarde62791 Vardas62791 5 10 6 6 5 9 
Pavarde62792 Vardas62792 5 9 4 2 3 4 
Pavarde62793 Vardas62793 8 10 6 0 6 5 
Pavarde62794 Vardas62794 7 2 5 6 0 4 
Pavarde62795 Vardas62795 2 10 4 8 9 6 
Pavarde62796 Vardas62796 6 3 0 8 2 3 
Pavarde62797 Vardas62797 4 7 9 1 1 5 
Pavarde62798 Vardas62798 9 0 3 0 10 6 
Pavarde62799 Vardas62799 5 0 8 9 5 6 
Pavarde62800 Vardas62800 7 0 3 4 0 8 
Pavarde62801 Vardas62801 2 4 3 2 9 3 
Pavarde62802 Vardas62802 5 10 5 1 10 6 
Pavarde62803 Vardas62803 6 9 5 5 3 3 
Pavarde62804 Vardas62804 9 10 10 10 10 8 
Pavarde62805 Vardas62805 5 6 2 0 10 9 
Pavarde62806 Vardas62806 3 7 0 3 0 4 
Pavarde62807 Vardas62807 9 6 9 10 10 2 
Pavarde62808 Vardas62808 8 2 7 2 6 6 
Pavarde62809 Vardas62809 3 3 5 6 2 10 
Pavarde62810 Vardas62810 4 4 8 8 4 5 
Pavarde62811 Vardas62811 9 6 7 0 5 1 
Pavarde62812 Vardas62812 3 9 9 6 9 8 
Pavarde62813 Vardas62813 6 4 3 0 10 5 
Pavarde62814 Vardas62814 4 4 3 6 1 7 
Pavarde62815 Vardas62815 8 4 9 10 3 10 
Pavarde62816 Vardas62816 7 7 9 2 1 2 
Pavarde62817 Vardas62817 4 4 10 9 9 7 
Pavarde62818 Vardas62818 9 6 5 0 9 9 
Pavarde62819 Vardas62819 3 0 1 7 6 7 
Pavarde62820 Vardas62820 1 10 10 3 0 8 
Pavarde62821 Vardas62821 6 7 1 3 6 4 
Pavarde62822 Vardas62822 7 4 7 5 1 2 
Pavarde62823 Vardas62823 6 10 5 4 4 8 
Pavarde62824 Vardas62824 8 0 4 6 3 9 
Pavarde62825 Vardas62825 2 9 1 10 10 4 
Pavarde62826 Vardas62826 0 7 5 0 6 3 
Pavarde62827 Vardas62827 8 8 10 7 3 3 
Pavarde62828 Vardas62828 8 10 8 9 7 0 
Pavarde62829 Vardas62829 4 10 9 4 10 9 
Pavarde62830 Vardas62830 4 6 5 5 0 0 
Pavarde62831 Vardas62831 2 6 10 4 4 6 
Pavarde62832 Vardas62832 6 2 0 2 0 9 
Pavarde62833 Vardas62833 0 1 7 0 3 9 
Pavarde62834 Vardas62834 5 3 2 6 10 9 
Pavarde62835 Vardas62835 5 9 7 1 2 8 
Pavarde62836 Vardas62836 9 6 9 9 4 6 
Pavarde62837 Vardas62837 1 8 2 7 10 8 
Pavarde62838 Vardas62838 0 6 8 10 4 5 
Pavarde62839 Vardas62839 9 6 2 8 8 2 
Pavarde62840 Vardas62840 0 9 5 3 7 7 
Pavarde62841 Vardas62841 9 8 0 4 0 3 
Pavarde62842 Vardas62842 9 9 10 1 9 8 
Pavarde62843 Vardas62843 2 2 7 6 3 6 
Pavarde62844 Vardas62844 9 1 2 6 5 7 
Pavarde62845 Vardas62845 7 8 8 2 8 6 
Pavarde62846 Vardas62846 4 1 0 6 10 9 
Pavarde62847 Vardas62847 1 3 3 4 7 3 
Pavarde62848 Vardas62848 8 8 2 7 5 2 
Pavarde62849 Vardas62849 2 0 2 4 10 6 
Pavarde62850 Vardas62850 9 5 8 4 5 8 
Pavarde62851 Vardas62851 8 5 9 3 1 5 
Pavarde62852 Vardas62852 3 3 1 0 10 4 
Pavarde62853 Vardas62853 5 3 8 6 6 5 
Pavarde62854 Vardas62854 5 7 5 3 7 0 
Pavarde62855 Vardas62855 6 6 6 1 9 10 
Pavarde62856 Vardas62856 0 1 10 6 2 10 
Pavarde62857 Vardas62857 7 10 1 7 2 9 
Pavarde62858 Vardas62858 1 10 2 7 6 2 
Pavarde62859 Vardas62859 9 10 7 2 8 7 
Pavarde62860 Vardas62860 1 0 9 3 5 5 
Pavarde62861 Vardas62861 6 8 4 10 9 0 
Pavarde62862 Vardas62862 1 6 0 1 8 2 
Pavarde62863 Vardas62863 5 2 0 10 10 7 
Pavarde62864 Vardas62864 6 1 3 3 7 7 
Pavarde62865 Vardas62865 8 10 0 9 4 1 
Pavarde62866 Vardas62866 4 7 6 0 7 4 
Pavarde62867 Vardas62867 8 3 1 5 8 10 
Pavarde62868 Vardas62868 3 4 10 9 10 9 
Pavarde62869 Vardas62869 3 1 8 0 5 1 
Pavarde62870 Vardas62870 6 8 9 0 5 0 
Pavarde62871 Vardas62871 7 8 6 9 5 0 
Pavarde62872 Vardas62872 5 10 4 8 4 0 
Pavarde62873 Vardas62873 1 7 7 3 7 2 
Pavarde62874 Vardas62874 5 4 5 4 9 2 
Pavarde62875 Vardas62875 7 9 7 2 0 10 
Pavarde62876 Vardas62876 9 10 2 7 0 10 
Pavarde62877 Vardas62877 9 4 5 3 8 3 
Pavarde62878 Vardas62878 8 2 4 2 4 0 
Pavarde62879 Vardas62879 7 4 0 10 1 6 
Pavarde62880 Vardas62880 7 9 5 3 6 5 
Pavarde62881 Vardas62881 6 5 4 8 4 1 
Pavarde62882 Vardas62882 8 9 5 5 4 6 
Pavarde62883 Vardas62883 5 5 0 8 0 3 
Pavarde62884 Vardas62884 8 2 9 9 9 8 
Pavarde62885 Vardas62885 1 0 1 10 10 2 
Pavarde62886 Vardas62886 9 10 1 0 9 4 
Pavarde62887 Vardas62887 10 6 3 0 6 1 
Pavarde62888 Vardas62888 4 4 7 0 2 7 
Pavarde62889 Vardas62889 4 0 9 9 2 9 
Pavarde62890 Vardas62890 10 9 0 2 3 7 
Pavarde62891 Vardas62891 5 4 7 6 2 4 
Pavarde62892 Vardas62892 1 10 10 4 8 3 
Pavarde62893 Vardas62893 10 8 7 4 9 1 
Pavarde62894 Vardas62894 7 2 4 2 3 2 
Pavarde62895 Vardas62895 7 3 6 1 10 8 
Pavarde62896 Vardas62896 8 5 5 9 10 7 
Pavarde62897 Vardas62897 3 3 2 9 10 3 
Pavarde62898 Vardas62898 1 7 8 6 0 10 
Pavarde62899 Vardas62899 10 5 0 2 6 0 
Pavarde62900 Vardas62900 8 9 10 3 4 4 
Pavarde62901 Vardas62901 2 10 1 2 1 5 
Pavarde62902 Vardas62902 3 8 8 9 6 9 
Pavarde62903 Vardas62903 2 9 2 7 8 1 
Pavarde62904 Vardas62904 10 4 6 3 8 5 
Pavarde62905 Vardas62905 9 4 1 9 10 2 
Pavarde62906 Vardas62906 3 2 8 10 2 0 
Pavarde62907 Vardas62907 5 4 1 9 3 8 
Pavarde62908 Vardas62908 6 1 3 0 3 9 
Pavarde62909 Vardas62909 0 8 5 8 7 7 
Pavarde62910 Vardas62910 1 6 7 2 7 4 
Pavarde62911 Vardas62911 6 3 1 1 1 2 
Pavarde62912 Vardas62912 1 4 8 1 5 2 
Pavarde62913 Vardas62913 10 4 2 2 2 6 
Pavarde62914 Vardas62914 5 7 4 3 10 10 
Pavarde62915 Vardas62915 3 10 1 2 9 2 
Pavarde62916 Vardas62916 7 2 5 10 4 4 
Pavarde62917 Vardas62917 0 10 1 2 2 8 
Pavarde62918 Vardas62918 0 4 4 6 2 9 
Pavarde62919 Vardas62919 4 4 8 2 9 1 
Pavarde62920 Vardas62920 6 9 9 5 3 3 
Pavarde62921 Vardas62921 9 3 6 3 5 9 
Pavarde62922 Vardas62922 1 1 9 9 8 9 
Pavarde62923 Vardas62923 10 7 5 5 6 10 
Pavarde62924 Vardas62924 10 2 0 6 6 6 
Pavarde62925 Vardas62925 9 5 10 1 2 8 
Pavarde62926 Vardas62926 1 3 3 8 5 0 
Pavarde62927 Vardas62927 4 3 4 4 5 3 
Pavarde62928 Vardas62928 8 6 10 5 9 7 
Pavarde62929 Vardas62929 2 6 7 10 2 4 
Pavarde62930 Vardas62930 3 8 6 7 1 0 
Pavarde62931 Vardas62931 7 4 5 9 6 5 
Pavarde62932 Vardas62932 1 0 7 3 9 9 
Pavarde62933 Vardas62933 0 0 0 6 3 8 
Pavarde62934 Vardas62934 3 8 3 1 1 9 
Pavarde62935 Vardas62935 4 0 9 5 5 3 
Pavarde62936 Vardas62936 10 1 1 8 4 3 
Pavarde62937 Vardas62937 5 1 10 4 0 5 
Pavarde62938 Vardas62938 8 2 4 10 9 0 
Pavarde62939 Vardas62939 0 2 3 7 1 10 
Pavarde62940 Vardas62940 2 0 3 8 10 3 
Pavarde62941 Vardas62941 7 10 8 5 5 10 
Pavarde62942 Vardas62942 2 10 1 5 2 4 
Pavarde62943 Vardas62943 2 8 2 0 6 9 
Pavarde62944 Vardas62944 5 3 2 5 5 10 
Pavarde62945 Vardas62945 9 10 8 1 3 1 
Pavarde62946 Vardas62946 1 7 3 0 1 2 
Pavarde62947 Vardas62947 9 7 4 5 3 5 
Pavarde62948 Vardas62948 8 10 7 2 1 9 
Pavarde62949 Vardas62949 5 6 6 7 6 8 
Pavarde62950 Vardas62950 7 9 9 7 3 0 
Pavarde62951 Vardas62951 5 6 5 9 5 8 
Pavarde62952 Vardas62952 8 10 1 7 8 10 
Pavarde62953 Vardas62953 1 3 4 9 1 8 
Pavarde62954 Vardas62954 10 5 2 4 10 0 
Pavarde62955 Vardas62955 3 8 9 9 10 0 
Pavarde62956 Vardas62956 3 10 9 9 8 10 
Pavarde62957 Vardas62957 6 6 5 6 2 2 
Pavarde62958 Vardas62958 0 0 2 0 4 8 
Pavarde62959 Vardas62959 10 7 9 4 3 3 
Pavarde62960 Vardas62960 7 4 0 7 5 10 
Pavarde62961 Vardas62961 6 7 3 6 4 7 
Pavarde62962 Vardas62962 9 10 5 8 6 5 
Pavarde62963 Vardas62963 0 3 5 3 6 8 
Pavarde62964 Vardas62964 10 3 7 2 9 0 
Pavarde62965 Vardas62965 9 7 0 3 10 6 
Pavarde62966 Vardas62966 10 4 5 2 4 7 
Pavarde62967 Vardas62967 10 7 9 8 5 10 
Pavarde62968 Vardas62968 3 3 4 1 3 2 
Pavarde62969 Vardas62969 10 9 5 6 8 8 
Pavarde62970 Vardas62970 7 6 4 7 4 5 
Pavarde62971 Vardas62971 5 8 0 7 10 1 
Pavarde62972 Vardas62972 9 5 8 9 8 9 
Pavarde62973 Vardas62973 2 7 4 0 1 1 
Pavarde62974 Vardas62974 5 9 2 10 0 0 
Pavarde62975 Vardas62975 8 7 5 3 0 9 
Pavarde62976 Vardas62976 6 4 8 7 6 6 
Pavarde62977 Vardas62977 9 1 8 9 5 2 
Pavarde62978 Vardas62978 5 8 2 9 4 9 
Pavarde62979 Vardas62979 10 6 4 6 9 1 
Pavarde62980 Vardas62980 4 5 8 6 8 6 
Pavarde62981 Vardas62981 2 8 5 10 5 6 
Pavarde62982 Vardas62982 0 7 4 2 10 6 
Pavarde62983 Vardas62983 2 9 4 10 10 2 
Pavarde62984 Vardas62984 7 5 8 10 4 10 
Pavarde62985 Vardas62985 0 4 10 0 6 0 
Pavarde62986 Vardas62986 0 10 9 0 1 6 
Pavarde62987 Vardas62987 3 2 4 3 3 9 
Pavarde62988 Vardas62988 2 9 6 10 8 6 
Pavarde62989 Vardas62989 7 6 2 1 1 10 
Pavarde62990 Vardas62990 5 0 10 1 10 1 
Pavarde62991 Vardas62991 2 10 10 4 5 2 
Pavarde62992 Vardas62992 0 10 0 0 6 5 
Pavarde62993 Vardas62993 6 5 5 6 6 9 
Pavarde62994 Vardas62994 4 6 1 1 7 9 
Pavarde62995 Vardas62995 8 2 3 4 7 4 
Pavarde62996 Vardas62996 1 7 0 10 8 8 
Pavarde62997 Vardas62997 0 3 7 1 2 9 
Pavarde62998 Vardas62998 2 5 1 9 1 5 
Pavarde62999 Vardas62999 10 9 10 10 5 10 
Pavarde63000 Vardas63000 6 6 5 4 2 2 
Pavarde63001 Vardas63001 5 9 3 8 4 0 
Pavarde63002 Vardas63002 4 10 6 1 9 4 
Pavarde63003 Vardas63003 5 6 4 1 9 4 
Pavarde63004 Vardas63004 5 0 5 4 7 2 
Pavarde63005 Vardas63005 2 10 10 1 7 6 
Pavarde63006 Vardas63006 6 2 3 6 6 8 
Pavarde63007 Vardas63007 5 3 7 6 3 7 
Pavarde63008 Vardas63008 7 5 6 9 5 0 
Pavarde63009 Vardas63009 3 1 3 10 9 2 
Pavarde63010 Vardas63010 9 1 5 9 8 1 
Pavarde63011 Vardas63011 1 5 1 3 4 5 
Pavarde63012 Vardas63012 3 8 6 9 0 2 
Pavarde63013 Vardas63013 3 0 3 5 1 0 
Pavarde63014 Vardas63014 8 8 8 8 6 2 
Pavarde63015 Vardas63015 7 8 2 10 8 8 
Pavarde63016 Vardas63016 5 1 3 4 5 5 
Pavarde63017 Vardas63017 4 0 0 9 9 8 
Pavarde63018 Vardas63018 5 0 4 5 0 9 
Pavarde63019 Vardas63019 5 10 0 10 5 2 
Pavarde63020 Vardas63020 4 0 9 9 1 1 
Pavarde63021 Vardas63021 1 3 6 3 9 2 
Pavarde63022 Vardas63022 0 6 10 2 3 4 
Pavarde63023 Vardas63023 4 3 10 3 9 0 
Pavarde63024 Vardas63024 8 3 3 10 4 6 
Pavarde63025 Vardas63025 5 7 0 2 8 4 
Pavarde63026 Vardas63026 10 6 9 10 0 0 
Pavarde63027 Vardas63027 1 4 7 4 3 5 
Pavarde63028 Vardas63028 2 6 2 0 0 10 
Pavarde63029 Vardas63029 4 5 4 8 10 2 
Pavarde63030 Vardas63030 6 9 5 3 1 10 
Pavarde63031 Vardas63031 3 2 4 2 2 5 
Pavarde63032 Vardas63032 6 0 7 1 2 3 
Pavarde63033 Vardas63033 10 2 10 5 7 4 
Pavarde63034 Vardas63034 0 10 2 9 10 9 
Pavarde63035 Vardas63035 1 2 2 8 1 1 
Pavarde63036 Vardas63036 5 4 9 4 4 10 
Pavarde63037 Vardas63037 4 5 6 5 10 0 
Pavarde63038 Vardas63038 10 8 5 1 10 6 
Pavarde63039 Vardas63039 7 9 9 9 9 0 
Pavarde63040 Vardas63040 7 3 10 4 10 0 
Pavarde63041 Vardas63041 9 7 10 6 9 2 
Pavarde63042 Vardas63042 2 3 3 0 5 8 
Pavarde63043 Vardas63043 3 5 3 10 0 5 
Pavarde63044 Vardas63044 8 10 3 2 4 3 
Pavarde63045 Vardas63045 5 4 1 2 10 2 
Pavarde63046 Vardas63046 3 4 6 3 0 2 
Pavarde63047 Vardas63047 0 6 9 9 4 9 
Pavarde63048 Vardas63048 10 7 2 0 1 9 
Pavarde63049 Vardas63049 1 5 1 8 5 1 
Pavarde63050 Vardas63050 0 7 7 0 1 10 
Pavarde63051 Vardas63051 6 6 4 3 7 6 
Pavarde63052 Vardas63052 10 10 8 1 2 7 
Pavarde63053 Vardas63053 4 1 6 4 10 6 
Pavarde63054 Vardas63054 10 4 10 6 3 5 
Pavarde63055 Vardas63055 2 6 10 2 5 4 
Pavarde63056 Vardas63056 7 6 0 1 6 9 
Pavarde63057 Vardas63057 9 0 4 6 5 10 
Pavarde63058 Vardas63058 9 2 6 9 9 3 
Pavarde63059 Vardas63059 8 9 1 5 9 9 
Pavarde63060 Vardas63060 3 2 3 4 10 0 
Pavarde63061 Vardas63061 5 7 0 0 7 6 
Pavarde63062 Vardas63062 0 6 3 4 3 1 
Pavarde63063 Vardas63063 7 8 0 3 7 6 
Pavarde63064 Vardas63064 10 3 0 7 7 5 
Pavarde63065 Vardas63065 10 1 9 2 10 7 
Pavarde63066 Vardas63066 9 10 8 8 5 9 
Pavarde63067 Vardas63067 8 0 8 1 10 5 
Pavarde63068 Vardas63068 8 0 7 2 8 9 
Pavarde63069 Vardas63069 0 2 3 8 0 0 
Pavarde63070 Vardas63070 6 10 7 9 6 1 
Pavarde63071 Vardas63071 8 6 7 8 5 0 
Pavarde63072 Vardas63072 7 9 6 5 4 6 
Pavarde63073 Vardas63073 8 2 10 1 9 8 
Pavarde63074 Vardas63074 5 4 3 6 7 8 
Pavarde63075 Vardas63075 10 1 0 1 9 7 
Pavarde63076 Vardas63076 3 9 7 4 9 1 
Pavarde63077 Vardas63077 8 3 6 2 2 1 
Pavarde63078 Vardas63078 1 4 7 5 6 6 
Pavarde63079 Vardas63079 5 3 9 7 6 8 
Pavarde63080 Vardas63080 0 5 10 1 4 0 
Pavarde63081 Vardas63081 2 5 4 8 4 2 
Pavarde63082 Vardas63082 8 5 0 3 2 6 
Pavarde63083 Vardas63083 10 0 3 5 6 6 
Pavarde63084 Vardas63084 4 9 0 9 9 0 
Pavarde63085 Vardas63085 6 8 8 10 2 2 
Pavarde63086 Vardas63086 7 8 3 1 0 4 
Pavarde63087 Vardas63087 10 9 1 1 0 0 
Pavarde63088 Vardas63088 7 7 9 7 3 10 
Pavarde63089 Vardas63089 3 4 3 9 5 1 
Pavarde63090 Vardas63090 5 5 4 0 9 9 
Pavarde63091 Vardas63091 10 9 4 0 7 6 
Pavarde63092 Vardas63092 9 10 9 4 1 1 
Pavarde63093 Vardas63093 3 4 9 8 0 5 
Pavarde63094 Vardas63094 1 0 8 6 6 7 
Pavarde63095 Vardas63095 2 2 1 4 5 6 
Pavarde63096 Vardas63096 4 10 0 4 0 6 
Pavarde63097 Vardas63097 0 10 7 7 9 8 
Pavarde63098 Vardas63098 7 5 5 5 2 5 
Pavarde63099 Vardas63099 8 9 6 10 6 10 
Pavarde63100 Vardas63100 5 8 4 5 3 4 
Pavarde63101 Vardas63101 0 10 10 4 7 6 
Pavarde63102 Vardas63102 6 8 6 1 5 2 
Pavarde63103 Vardas63103 7 6 3 1 9 5 
Pavarde63104 Vardas63104 8 6 9 3 10 4 
Pavarde63105 Vardas63105 9 5 9 0 4 0 
Pavarde63106 Vardas63106 7 3 4 5 6 0 
Pavarde63107 Vardas63107 0 8 8 0 3 9 
Pavarde63108 Vardas63108 5 7 10 5 6 6 
Pavarde63109 Vardas63109 0 8 7 5 3 8 
Pavarde63110 Vardas63110 6 3 8 4 3 9 
Pavarde63111 Vardas63111 0 2 3 8 7 10 
Pavarde63112 Vardas63112 7 6 9 10 3 6 
Pavarde63113 Vardas63113 1 0 2 3 4 6 
Pavarde63114 Vardas63114 4 5 6 6 4 6 
Pavarde63115 Vardas63115 3 10 1 1 6 6 
Pavarde63116 Vardas63116 1 5 7 5 4 2 
Pavarde63117 Vardas63117 3 8 7 3 3 8 
Pavarde63118 Vardas63118 4 2 0 4 4 0 
Pavarde63119 Vardas63119 5 8 7 1 9 6 
Pavarde63120 Vardas63120 4 10 7 6 5 5 
Pavarde63121 Vardas63121 6 6 4 10 1 5 
Pavarde63122 Vardas63122 1 9 1 0 3 10 
Pavarde63123 Vardas63123 3 3 10 0 10 3 
Pavarde63124 Vardas63124 8 8 7 1 9 7 
Pavarde63125 Vardas63125 1 0 7 7 5 9 
Pavarde63126 Vardas63126 7 5 7 4 8 6 
Pavarde63127 Vardas63127 7 7 6 0 6 2 
Pavarde63128 Vardas63128 5 2 6 7 7 7 
Pavarde63129 Vardas63129 7 5 6 10 8 9 
Pavarde63130 Vardas63130 1 3 0 9 1 7 
Pavarde63131 Vardas63131 5 7 0 5 3 6 
Pavarde63132 Vardas63132 10 10 1 7 1 3 
Pavarde63133 Vardas63133 6 6 4 6 2 7 
Pavarde63134 Vardas63134 9 8 1 5 1 4 
Pavarde63135 Vardas63135 0 1 6 8 6 6 
Pavarde63136 Vardas63136 1 7 6 3 0 2 
Pavarde63137 Vardas63137 1 8 8 8 7 6 
Pavarde63138 Vardas63138 1 10 2 0 4 7 
Pavarde63139 Vardas63139 10 9 8 5 0 5 
Pavarde63140 Vardas63140 10 1 0 4 7 9 
Pavarde63141 Vardas63141 4 3 0 1 5 0 
Pavarde63142 Vardas63142 4 6 5 5 5 5 
Pavarde63143 Vardas63143 0 1 7 2 5 8 
Pavarde63144 Vardas63144 0 5 7 2 2 3 
Pavarde63145 Vardas63145 2 10 8 6 2 0 
Pavarde63146 Vardas63146 1 2 5 7 7 6 
Pavarde63147 Vardas63147 2 1 0 4 3 4 
Pavarde63148 Vardas63148 4 7 3 4 5 9 
Pavarde63149 Vardas63149 6 9 2 1 1 4 
Pavarde63150 Vardas63150 7 1 4 2 7 6 
Pavarde63151 Vardas63151 9 7 7 0 3 10 
Pavarde63152 Vardas63152 9 0 4 1 3 9 
Pavarde63153 Vardas63153 7 3 3 3 4 4 
Pavarde63154 Vardas63154 10 2 2 9 8 5 
Pavarde63155 Vardas63155 0 8 5 0 4 2 
Pavarde63156 Vardas63156 8 2 6 10 5 9 
Pavarde63157 Vardas63157 10 0 8 10 8 4 
Pavarde63158 Vardas63158 2 6 3 2 8 7 
Pavarde63159 Vardas63159 0 4 4 3 6 0 
Pavarde63160 Vardas63160 1 6 2 10 7 7 
Pavarde63161 Vardas63161 7 2 5 10 4 5 
Pavarde63162 Vardas63162 10 6 7 4 9 8 
Pavarde63163 Vardas63163 0 6 8 8 3 0 
Pavarde63164 Vardas63164 0 4 10 6 7 3 
Pavarde63165 Vardas63165 4 10 9 6 2 6 
Pavarde63166 Vardas63166 9 8 3 5 6 8 
Pavarde63167 Vardas63167 9 2 3 3 3 1 
Pavarde63168 Vardas63168 6 8 0 7 5 1 
Pavarde63169 Vardas63169 6 7 3 5 2 4 
Pavarde63170 Vardas63170 4 0 8 0 3 4 
Pavarde63171 Vardas63171 8 5 5 7 4 3 
Pavarde63172 Vardas63172 9 5 1 1 6 8 
Pavarde63173 Vardas63173 5 8 8 1 2 2 
Pavarde63174 Vardas63174 7 10 9 9 10 2 
Pavarde63175 Vardas63175 4 3 0 1 3 4 
Pavarde63176 Vardas63176 7 10 5 5 8 8 
Pavarde63177 Vardas63177 10 3 3 10 5 0 
Pavarde63178 Vardas63178 5 5 9 7 3 7 
Pavarde63179 Vardas63179 2 2 4 7 0 1 
Pavarde63180 Vardas63180 7 2 3 9 4 3 
Pavarde63181 Vardas63181 10 4 0 5 0 7 
Pavarde63182 Vardas63182 6 1 3 0 5 7 
Pavarde63183 Vardas63183 1 2 3 2 9 6 
Pavarde63184 Vardas63184 6 4 8 8 2 0 
Pavarde63185 Vardas63185 0 5 5 7 7 8 
Pavarde63186 Vardas63186 5 9 4 2 5 0 
Pavarde63187 Vardas63187 10 9 4 8 0 10 
Pavarde63188 Vardas63188 6 2 3 8 5 10 
Pavarde63189 Vardas63189 1 0 1 9 2 10 
Pavarde63190 Vardas63190 8 3 2 8 5 9 
Pavarde63191 Vardas63191 10 7 6 0 5 7 
Pavarde63192 Vardas63192 9 5 7 4 7 6 
Pavarde63193 Vardas63193 7 1 6 9 0 0 
Pavarde63194 Vardas63194 6 2 9 1 4 5 
Pavarde63195 Vardas63195 2 8 0 10 9 2 
Pavarde63196 Vardas63196 0 6 0 5 2 0 
Pavarde63197 Vardas63197 10 10 9 4 9 5 
Pavarde63198 Vardas63198 3 2 7 1 4 6 
Pavarde63199 Vardas63199 6 4 4 8 10 2 
Pavarde63200 Vardas63200 4 7 1 6 0 8 
Pavarde63201 Vardas63201 2 9 6 7 3 1 
Pavarde63202 Vardas63202 0 7 6 0 5 3 
Pavarde63203 Vardas63203 8 4 1 3 4 0 
Pavarde63204 Vardas63204 10 5 10 4 0 5 
Pavarde63205 Vardas63205 5 7 2 8 6 0 
Pavarde63206 Vardas63206 3 10 3 9 0 7 
Pavarde63207 Vardas63207 6 7 9 7 8 5 
Pavarde63208 Vardas63208 10 4 1 6 5 10 
Pavarde63209 Vardas63209 5 8 1 3 2 6 
Pavarde63210 Vardas63210 7 2 1 3 1 4 
Pavarde63211 Vardas63211 9 2 1 2 5 8 
Pavarde63212 Vardas63212 5 2 2 1 0 10 
Pavarde63213 Vardas63213 5 3 6 2 0 7 
Pavarde63214 Vardas63214 8 4 10 7 1 9 
Pavarde63215 Vardas63215 4 6 10 3 10 6 
Pavarde63216 Vardas63216 8 9 5 0 8 2 
Pavarde63217 Vardas63217 5 8 9 6 7 9 
Pavarde63218 Vardas63218 6 8 9 2 1 5 
Pavarde63219 Vardas63219 1 1 6 10 5 8 
Pavarde63220 Vardas63220 10 3 5 1 3 3 
Pavarde63221 Vardas63221 6 4 9 6 7 10 
Pavarde63222 Vardas63222 8 3 9 6 9 0 
Pavarde63223 Vardas63223 7 1 4 3 0 7 
Pavarde63224 Vardas63224 5 3 6 8 8 4 
Pavarde63225 Vardas63225 2 6 6 4 5 2 
Pavarde63226 Vardas63226 0 4 1 3 4 2 
Pavarde63227 Vardas63227 9 8 6 10 2 7 
Pavarde63228 Vardas63228 0 2 5 2 0 10 
Pavarde63229 Vardas63229 0 3 8 2 9 3 
Pavarde63230 Vardas63230 7 3 5 2 3 0 
Pavarde63231 Vardas63231 3 6 9 6 10 7 
Pavarde63232 Vardas63232 5 1 3 4 5 2 
Pavarde63233 Vardas63233 10 9 4 6 5 9 
Pavarde63234 Vardas63234 7 6 8 7 1 1 
Pavarde63235 Vardas63235 1 8 2 5 4 4 
Pavarde63236 Vardas63236 7 4 8 5 6 10 
Pavarde63237 Vardas63237 1 1 7 7 2 7 
Pavarde63238 Vardas63238 4 1 8 8 9 3 
Pavarde63239 Vardas63239 3 4 2 0 4 0 
Pavarde63240 Vardas63240 3 10 7 10 2 1 
Pavarde63241 Vardas63241 4 7 4 2 9 0 
Pavarde63242 Vardas63242 4 1 1 10 5 9 
Pavarde63243 Vardas63243 10 7 0 5 8 5 
Pavarde63244 Vardas63244 8 3 0 8 6 0 
Pavarde63245 Vardas63245 6 9 9 3 7 1 
Pavarde63246 Vardas63246 2 9 4 7 3 6 
Pavarde63247 Vardas63247 4 4 4 7 10 3 
Pavarde63248 Vardas63248 9 6 7 7 5 2 
Pavarde63249 Vardas63249 8 9 8 8 0 6 
Pavarde63250 Vardas63250 10 1 6 5 10 2 
Pavarde63251 Vardas63251 4 5 4 5 10 3 
Pavarde63252 Vardas63252 7 5 1 10 3 2 
Pavarde63253 Vardas63253 9 8 9 6 5 7 
Pavarde63254 Vardas63254 0 6 8 2 6 0 
Pavarde63255 Vardas63255 9 7 6 7 10 7 
Pavarde63256 Vardas63256 5 7 10 1 7 10 
Pavarde63257 Vardas63257 8 4 8 9 9 0 
Pavarde63258 Vardas63258 6 10 8 2 8 8 
