Pavarde Vardas ND1 ND2 ND3 ND4 ND5 Egzaminas
Pavarde6189 Vardas6189 1 6 1 8 1 10 
Pavarde6190 Vardas6190 8 2 5 9 2 7 
Pavarde6191 Vardas6191 2 1 4 8 5 10 
Pavarde6192 Vardas6192 1 8 5 4 2 3 
Pavarde6193 Vardas6193 6 3 9 9 5 9 
Pavarde6194 Vardas6194 0 1 4 1 8 0 
Pavarde6195 Vardas6195 1 5 0 3 6 7 
Pavarde6196 Vardas6196 3 0 10 9 10 4 
Pavarde6197 Vardas6197 4 2 5 10 1 2 
Pavarde6198 Vardas6198 7 6 8 1 10 9 
Pavarde6199 Vardas6199 5 0 7 1 3 8 
Pavarde6200 Vardas6200 1 4 10 6 10 7 
Pavarde6201 Vardas6201 1 5 2 8 8 2 
Pavarde6202 Vardas6202 6 8 8 4 10 1 
Pavarde6203 Vardas6203 6 3 9 10 6 2 
Pavarde6204 Vardas6204 3 7 6 7 5 7 
Pavarde6205 Vardas6205 5 6 6 4 7 9 
Pavarde6206 Vardas6206 5 7 1 7 2 10 
Pavarde6207 Vardas6207 4 8 5 6 5 1 
Pavarde6208 Vardas6208 5 6 7 4 2 4 
Pavarde6209 Vardas6209 6 8 7 4 7 10 
Pavarde6210 Vardas6210 1 3 8 4 1 9 
Pavarde6211 Vardas6211 4 2 1 5 7 4 
Pavarde6212 Vardas6212 7 10 4 5 9 5 
Pavarde6213 Vardas6213 7 2 6 10 6 1 
Pavarde6214 Vardas6214 2 3 7 6 0 6 
Pavarde6215 Vardas6215 0 5 2 5 9 6 
Pavarde6216 Vardas6216 6 10 10 3 0 0 
Pavarde6217 Vardas6217 5 5 3 4 3 4 
Pavarde6218 Vardas6218 4 6 10 6 9 0 
Pavarde6219 Vardas6219 2 7 9 3 3 1 
Pavarde6220 Vardas6220 9 3 7 6 7 4 
Pavarde6221 Vardas6221 3 2 3 6 2 1 
Pavarde6222 Vardas6222 3 3 7 0 1 6 
Pavarde6223 Vardas6223 9 5 7 1 6 6 
Pavarde6224 Vardas6224 2 2 6 6 1 6 
Pavarde6225 Vardas6225 3 7 4 6 5 0 
Pavarde6226 Vardas6226 7 3 8 0 5 6 
Pavarde6227 Vardas6227 4 7 4 10 10 10 
Pavarde6228 Vardas6228 1 9 5 0 0 4 
Pavarde6229 Vardas6229 1 9 5 10 4 4 
Pavarde6230 Vardas6230 5 2 0 8 6 1 
Pavarde6231 Vardas6231 8 5 6 1 0 0 
Pavarde6232 Vardas6232 1 1 0 1 10 5 
Pavarde6233 Vardas6233 3 9 7 8 6 2 
Pavarde6234 Vardas6234 1 1 8 3 2 5 
Pavarde6235 Vardas6235 7 10 1 3 5 8 
Pavarde6236 Vardas6236 3 9 3 10 8 6 
Pavarde6237 Vardas6237 3 10 7 9 1 8 
Pavarde6238 Vardas6238 0 4 4 7 2 6 
Pavarde6239 Vardas6239 8 5 10 9 8 6 
Pavarde6240 Vardas6240 7 9 1 6 1 7 
Pavarde6241 Vardas6241 8 5 9 10 0 10 
Pavarde6242 Vardas6242 3 5 5 4 8 9 
Pavarde6243 Vardas6243 5 7 5 8 1 1 
Pavarde6244 Vardas6244 6 7 5 2 8 5 
Pavarde6245 Vardas6245 5 7 6 9 7 8 
Pavarde6246 Vardas6246 0 8 7 3 3 1 
Pavarde6247 Vardas6247 10 7 9 3 9 3 
Pavarde6248 Vardas6248 1 4 9 4 7 9 
Pavarde6249 Vardas6249 1 5 10 0 10 0 
Pavarde6250 Vardas6250 6 3 2 8 9 4 
Pavarde6251 Vardas6251 10 8 5 3 5 4 
Pavarde6252 Vardas6252 5 3 10 4 0 1 
Pavarde6253 Vardas6253 0 1 8 2 0 5 
Pavarde6254 Vardas6254 0 5 2 5 3 4 
Pavarde6255 Vardas6255 8 3 4 5 0 7 
Pavarde6256 Vardas6256 8 10 9 2 3 6 
Pavarde6257 Vardas6257 10 2 1 7 9 0 
Pavarde6258 Vardas6258 9 5 3 1 0 1 
Pavarde6259 Vardas6259 9 3 6 6 0 8 
Pavarde6260 Vardas6260 0 5 0 1 7 2 
Pavarde6261 Vardas6261 3 0 5 1 9 8 
Pavarde6262 Vardas6262 8 9 1 3 4 0 
Pavarde6263 Vardas6263 4 10 4 2 3 0 
Pavarde6264 Vardas6264 3 8 8 7 10 5 
Pavarde6265 Vardas6265 3 1 0 1 2 2 
Pavarde6266 Vardas6266 7 5 8 7 8 9 
Pavarde6267 Vardas6267 10 0 0 0 8 3 
Pavarde6268 Vardas6268 4 3 6 7 2 2 
Pavarde6269 Vardas6269 1 2 3 6 5 5 
Pavarde6270 Vardas6270 7 9 6 3 10 4 
Pavarde6271 Vardas6271 4 4 4 0 1 4 
Pavarde6272 Vardas6272 3 6 5 0 7 0 
Pavarde6273 Vardas6273 9 7 6 8 10 5 
Pavarde6274 Vardas6274 7 3 4 6 10 8 
Pavarde6275 Vardas6275 9 4 8 0 5 6 
Pavarde6276 Vardas6276 10 9 2 8 6 5 
Pavarde6277 Vardas6277 10 4 1 1 2 4 
Pavarde6278 Vardas6278 5 6 0 4 7 2 
Pavarde6279 Vardas6279 4 10 8 9 3 8 
Pavarde6280 Vardas6280 2 7 1 5 2 0 
Pavarde6281 Vardas6281 5 7 3 3 5 3 
Pavarde6282 Vardas6282 6 4 7 6 4 4 
Pavarde6283 Vardas6283 7 4 5 3 2 0 
Pavarde6284 Vardas6284 8 6 4 8 3 5 
Pavarde6285 Vardas6285 1 8 8 10 3 8 
Pavarde6286 Vardas6286 5 9 3 1 6 0 
Pavarde6287 Vardas6287 7 5 6 0 0 3 
Pavarde6288 Vardas6288 8 9 5 1 9 5 
Pavarde6289 Vardas6289 2 10 8 2 10 8 
Pavarde6290 Vardas6290 8 3 0 4 9 8 
Pavarde6291 Vardas6291 5 3 0 4 2 9 
Pavarde6292 Vardas6292 5 3 8 4 4 6 
Pavarde6293 Vardas6293 2 5 7 1 1 6 
Pavarde6294 Vardas6294 8 6 8 9 0 9 
Pavarde6295 Vardas6295 4 7 4 4 6 0 
Pavarde6296 Vardas6296 3 5 4 6 8 3 
Pavarde6297 Vardas6297 9 3 10 3 9 4 
Pavarde6298 Vardas6298 7 0 0 10 0 5 
Pavarde6299 Vardas6299 0 2 2 6 5 1 
Pavarde6300 Vardas6300 3 6 6 6 2 7 
Pavarde6301 Vardas6301 5 5 3 9 5 7 
Pavarde6302 Vardas6302 4 1 6 10 2 1 
Pavarde6303 Vardas6303 1 1 8 3 6 10 
Pavarde6304 Vardas6304 1 3 7 3 9 4 
Pavarde6305 Vardas6305 2 10 2 7 9 4 
Pavarde6306 Vardas6306 8 1 3 4 9 0 
Pavarde6307 Vardas6307 2 1 5 2 9 4 
Pavarde6308 Vardas6308 6 3 7 0 5 0 
Pavarde6309 Vardas6309 6 0 1 3 6 4 
Pavarde6310 Vardas6310 8 9 2 6 9 0 
Pavarde6311 Vardas6311 10 2 5 1 10 7 
Pavarde6312 Vardas6312 6 5 9 6 2 7 
Pavarde6313 Vardas6313 10 1 9 9 4 9 
Pavarde6314 Vardas6314 7 8 0 9 7 6 
Pavarde6315 Vardas6315 0 10 3 5 5 3 
Pavarde6316 Vardas6316 4 6 1 2 4 3 
Pavarde6317 Vardas6317 8 2 9 9 10 4 
Pavarde6318 Vardas6318 4 9 4 0 7 10 
Pavarde6319 Vardas6319 4 3 9 10 7 2 
Pavarde6320 Vardas6320 4 8 4 9 10 10 
Pavarde6321 Vardas6321 4 10 3 9 1 10 
Pavarde6322 Vardas6322 4 10 5 2 9 4 
Pavarde6323 Vardas6323 9 5 8 2 3 7 
Pavarde6324 Vardas6324 1 1 6 3 2 8 
Pavarde6325 Vardas6325 3 9 4 5 1 7 
Pavarde6326 Vardas6326 3 5 7 10 1 5 
Pavarde6327 Vardas6327 2 6 0 0 5 6 
Pavarde6328 Vardas6328 5 7 8 6 6 10 
Pavarde6329 Vardas6329 0 2 4 4 8 9 
Pavarde6330 Vardas6330 4 3 9 9 9 9 
Pavarde6331 Vardas6331 3 3 7 1 6 1 
Pavarde6332 Vardas6332 0 8 10 7 5 8 
Pavarde6333 Vardas6333 5 9 1 3 10 6 
Pavarde6334 Vardas6334 9 2 8 6 3 0 
Pavarde6335 Vardas6335 1 9 4 5 10 1 
Pavarde6336 Vardas6336 2 6 4 7 7 1 
Pavarde6337 Vardas6337 9 1 8 10 7 10 
Pavarde6338 Vardas6338 7 9 7 10 3 6 
Pavarde6339 Vardas6339 8 4 4 9 9 9 
Pavarde6340 Vardas6340 2 7 3 5 2 0 
Pavarde6341 Vardas6341 2 10 10 3 6 9 
Pavarde6342 Vardas6342 2 2 6 1 9 0 
Pavarde6343 Vardas6343 7 10 4 1 8 7 
Pavarde6344 Vardas6344 8 0 4 3 9 8 
Pavarde6345 Vardas6345 4 1 1 3 2 0 
Pavarde6346 Vardas6346 10 7 5 1 1 4 
Pavarde6347 Vardas6347 0 0 6 9 8 7 
Pavarde6348 Vardas6348 8 1 3 5 0 0 
Pavarde6349 Vardas6349 9 2 4 3 0 4 
Pavarde6350 Vardas6350 2 3 6 9 3 2 
Pavarde6351 Vardas6351 8 10 5 7 2 5 
Pavarde6352 Vardas6352 6 2 10 4 8 0 
Pavarde6353 Vardas6353 2 1 4 6 10 4 
Pavarde6354 Vardas6354 7 10 9 4 5 10 
Pavarde6355 Vardas6355 9 9 5 3 6 3 
Pavarde6356 Vardas6356 1 10 6 3 3 5 
Pavarde6357 Vardas6357 4 1 10 7 5 1 
Pavarde6358 Vardas6358 6 8 6 7 5 3 
Pavarde6359 Vardas6359 8 8 2 0 5 9 
Pavarde6360 Vardas6360 4 1 9 1 3 7 
Pavarde6361 Vardas6361 4 10 10 8 5 10 
Pavarde6362 Vardas6362 6 2 1 6 4 0 
Pavarde6363 Vardas6363 7 9 6 5 1 6 
Pavarde6364 Vardas6364 4 6 10 7 2 4 
Pavarde6365 Vardas6365 5 5 8 0 4 7 
Pavarde6366 Vardas6366 1 0 0 4 9 9 
Pavarde6367 Vardas6367 1 3 2 10 3 5 
Pavarde6368 Vardas6368 10 9 8 0 0 0 
Pavarde6369 Vardas6369 3 0 6 7 8 0 
Pavarde6370 Vardas6370 10 10 0 9 4 8 
Pavarde6371 Vardas6371 2 1 10 7 7 5 
Pavarde6372 Vardas6372 7 8 2 1 9 2 
Pavarde6373 Vardas6373 2 6 2 10 6 0 
Pavarde6374 Vardas6374 9 5 0 8 4 6 
Pavarde6375 Vardas6375 4 4 3 4 5 4 
Pavarde6376 Vardas6376 4 10 7 10 6 2 
Pavarde6377 Vardas6377 2 6 6 9 5 3 
Pavarde6378 Vardas6378 8 9 7 5 7 6 
Pavarde6379 Vardas6379 3 9 6 7 10 1 
Pavarde6380 Vardas6380 10 7 10 9 2 4 
Pavarde6381 Vardas6381 8 7 10 4 6 0 
Pavarde6382 Vardas6382 6 9 8 8 3 2 
Pavarde6383 Vardas6383 5 7 1 4 8 2 
Pavarde6384 Vardas6384 7 5 9 2 7 2 
Pavarde6385 Vardas6385 9 8 2 2 6 0 
Pavarde6386 Vardas6386 10 5 4 4 7 4 
Pavarde6387 Vardas6387 10 0 2 3 10 10 
Pavarde6388 Vardas6388 2 8 8 0 9 2 
Pavarde6389 Vardas6389 2 7 7 3 3 10 
Pavarde6390 Vardas6390 3 3 2 5 5 2 
Pavarde6391 Vardas6391 2 3 7 7 3 4 
Pavarde6392 Vardas6392 2 6 6 1 4 6 
Pavarde6393 Vardas6393 1 2 6 4 9 7 
Pavarde6394 Vardas6394 2 4 3 10 6 7 
Pavarde6395 Vardas6395 4 10 2 3 0 2 
Pavarde6396 Vardas6396 3 10 0 4 3 3 
Pavarde6397 Vardas6397 9 2 6 9 6 2 
Pavarde6398 Vardas6398 8 5 8 6 1 7 
Pavarde6399 Vardas6399 4 8 6 2 3 0 
Pavarde6400 Vardas6400 5 9 2 5 1 5 
Pavarde6401 Vardas6401 6 7 4 0 10 0 
Pavarde6402 Vardas6402 5 2 9 3 9 6 
Pavarde6403 Vardas6403 10 4 9 5 9 5 
Pavarde6404 Vardas6404 4 2 10 4 10 3 
Pavarde6405 Vardas6405 7 5 5 0 4 5 
Pavarde6406 Vardas6406 10 8 6 10 6 2 
Pavarde6407 Vardas6407 1 0 5 3 8 2 
Pavarde6408 Vardas6408 4 4 2 0 7 0 
Pavarde6409 Vardas6409 2 9 10 3 8 1 
Pavarde6410 Vardas6410 10 6 8 3 2 6 
Pavarde6411 Vardas6411 10 4 10 9 5 2 
Pavarde6412 Vardas6412 1 10 3 1 4 2 
Pavarde6413 Vardas6413 1 4 9 2 2 1 
Pavarde6414 Vardas6414 0 2 8 5 4 2 
Pavarde6415 Vardas6415 4 4 9 5 7 1 
Pavarde6416 Vardas6416 3 9 7 5 8 6 
Pavarde6417 Vardas6417 0 7 3 7 5 7 
Pavarde6418 Vardas6418 9 3 3 10 10 3 
Pavarde6419 Vardas6419 0 3 6 4 10 7 
Pavarde6420 Vardas6420 10 7 2 7 0 5 
Pavarde6421 Vardas6421 8 5 8 1 2 2 
Pavarde6422 Vardas6422 7 3 4 5 10 6 
Pavarde6423 Vardas6423 6 3 3 0 3 3 
Pavarde6424 Vardas6424 8 6 1 0 7 1 
Pavarde6425 Vardas6425 8 1 6 10 6 5 
Pavarde6426 Vardas6426 0 9 2 0 7 6 
Pavarde6427 Vardas6427 3 1 10 5 4 3 
Pavarde6428 Vardas6428 7 8 5 7 1 7 
Pavarde6429 Vardas6429 9 7 6 8 3 9 
Pavarde6430 Vardas6430 10 6 7 4 10 5 
Pavarde6431 Vardas6431 9 8 6 8 3 2 
Pavarde6432 Vardas6432 3 10 9 9 5 2 
Pavarde6433 Vardas6433 0 3 6 9 9 6 
Pavarde6434 Vardas6434 10 1 10 8 9 5 
Pavarde6435 Vardas6435 3 5 5 1 6 5 
Pavarde6436 Vardas6436 6 0 4 3 9 0 
Pavarde6437 Vardas6437 10 2 5 3 3 0 
Pavarde6438 Vardas6438 7 7 1 4 10 0 
Pavarde6439 Vardas6439 6 9 8 3 6 0 
Pavarde6440 Vardas6440 2 1 8 7 7 1 
Pavarde6441 Vardas6441 8 0 3 9 4 9 
Pavarde6442 Vardas6442 10 6 5 6 6 10 
Pavarde6443 Vardas6443 5 7 0 7 6 0 
Pavarde6444 Vardas6444 2 4 5 8 6 10 
Pavarde6445 Vardas6445 3 4 6 10 4 1 
Pavarde6446 Vardas6446 4 1 2 1 2 4 
Pavarde6447 Vardas6447 0 7 4 10 8 6 
Pavarde6448 Vardas6448 10 6 10 6 3 9 
Pavarde6449 Vardas6449 1 0 10 8 1 9 
Pavarde6450 Vardas6450 7 5 3 4 1 3 
Pavarde6451 Vardas6451 6 2 8 2 2 8 
Pavarde6452 Vardas6452 8 4 8 8 9 7 
Pavarde6453 Vardas6453 1 1 9 4 2 7 
Pavarde6454 Vardas6454 5 9 7 2 3 1 
Pavarde6455 Vardas6455 4 8 7 5 1 1 
Pavarde6456 Vardas6456 1 8 0 6 3 3 
Pavarde6457 Vardas6457 4 4 3 2 6 3 
Pavarde6458 Vardas6458 1 1 4 6 6 6 
Pavarde6459 Vardas6459 8 3 9 0 10 8 
Pavarde6460 Vardas6460 2 9 9 3 2 2 
Pavarde6461 Vardas6461 7 3 2 7 3 7 
Pavarde6462 Vardas6462 3 3 2 9 6 4 
Pavarde6463 Vardas6463 6 7 4 4 8 10 
Pavarde6464 Vardas6464 8 10 4 4 6 8 
Pavarde6465 Vardas6465 8 3 2 7 1 3 
Pavarde6466 Vardas6466 5 6 4 4 1 3 
Pavarde6467 Vardas6467 8 5 8 9 3 7 
Pavarde6468 Vardas6468 7 7 1 1 2 4 
Pavarde6469 Vardas6469 9 0 3 8 3 3 
Pavarde6470 Vardas6470 5 0 7 4 7 5 
Pavarde6471 Vardas6471 9 6 3 6 5 2 
Pavarde6472 Vardas6472 8 3 1 5 6 4 
Pavarde6473 Vardas6473 8 4 5 3 0 1 
Pavarde6474 Vardas6474 6 3 10 8 5 1 
Pavarde6475 Vardas6475 0 6 4 9 6 0 
Pavarde6476 Vardas6476 5 10 7 5 5 2 
Pavarde6477 Vardas6477 1 2 5 10 6 1 
Pavarde6478 Vardas6478 10 6 4 4 9 9 
Pavarde6479 Vardas6479 6 6 10 5 7 1 
Pavarde6480 Vardas6480 5 2 1 6 5 10 
Pavarde6481 Vardas6481 7 8 8 5 10 9 
Pavarde6482 Vardas6482 3 8 2 7 7 7 
Pavarde6483 Vardas6483 7 9 3 2 2 4 
Pavarde6484 Vardas6484 10 3 7 8 7 7 
Pavarde6485 Vardas6485 1 5 9 8 9 8 
Pavarde6486 Vardas6486 9 0 1 7 4 4 
Pavarde6487 Vardas6487 4 9 9 10 2 1 
Pavarde6488 Vardas6488 0 1 7 3 4 6 
Pavarde6489 Vardas6489 8 1 10 9 3 7 
Pavarde6490 Vardas6490 3 1 8 9 4 5 
Pavarde6491 Vardas6491 6 10 1 6 0 7 
Pavarde6492 Vardas6492 1 1 3 0 1 9 
Pavarde6493 Vardas6493 8 9 4 6 0 2 
Pavarde6494 Vardas6494 9 5 3 2 7 1 
Pavarde6495 Vardas6495 5 10 1 2 10 9 
Pavarde6496 Vardas6496 1 1 7 9 9 8 
Pavarde6497 Vardas6497 3 0 5 1 2 8 
Pavarde6498 Vardas6498 3 10 4 10 8 6 
Pavarde6499 Vardas6499 0 4 0 9 2 9 
Pavarde6500 Vardas6500 5 0 1 9 1 0 
Pavarde6501 Vardas6501 10 7 0 8 6 3 
Pavarde6502 Vardas6502 4 10 2 8 5 10 
Pavarde6503 Vardas6503 6 3 0 10 6 6 
Pavarde6504 Vardas6504 5 7 10 8 0 0 
Pavarde6505 Vardas6505 6 9 9 9 1 2 
Pavarde6506 Vardas6506 5 3 9 10 8 0 
Pavarde6507 Vardas6507 2 3 4 9 4 3 
Pavarde6508 Vardas6508 1 8 8 6 10 9 
Pavarde6509 Vardas6509 8 1 2 2 1 2 
Pavarde6510 Vardas6510 6 7 8 5 6 1 
Pavarde6511 Vardas6511 4 2 10 10 0 1 
Pavarde6512 Vardas6512 10 7 0 9 7 7 
Pavarde6513 Vardas6513 0 0 6 5 1 0 
Pavarde6514 Vardas6514 0 1 7 0 7 8 
Pavarde6515 Vardas6515 6 9 2 10 8 7 
Pavarde6516 Vardas6516 4 1 7 1 4 5 
Pavarde6517 Vardas6517 6 1 3 8 3 0 
Pavarde6518 Vardas6518 5 10 0 5 7 2 
Pavarde6519 Vardas6519 0 6 4 6 3 8 
Pavarde6520 Vardas6520 6 0 7 0 1 8 
Pavarde6521 Vardas6521 10 10 7 8 10 3 
Pavarde6522 Vardas6522 7 5 8 8 1 0 
Pavarde6523 Vardas6523 0 1 10 0 3 10 
Pavarde6524 Vardas6524 10 4 6 0 4 5 
Pavarde6525 Vardas6525 3 10 5 3 6 8 
Pavarde6526 Vardas6526 1 4 3 6 6 0 
Pavarde6527 Vardas6527 7 0 2 2 5 9 
Pavarde6528 Vardas6528 5 3 7 5 9 7 
Pavarde6529 Vardas6529 5 6 4 10 1 3 
Pavarde6530 Vardas6530 7 0 9 2 5 1 
Pavarde6531 Vardas6531 2 6 1 6 0 0 
Pavarde6532 Vardas6532 8 7 10 0 1 7 
Pavarde6533 Vardas6533 1 3 10 7 10 6 
Pavarde6534 Vardas6534 7 9 8 7 4 10 
Pavarde6535 Vardas6535 0 6 0 4 5 5 
Pavarde6536 Vardas6536 4 3 10 10 1 9 
Pavarde6537 Vardas6537 10 9 1 2 3 7 
Pavarde6538 Vardas6538 4 10 4 4 2 9 
Pavarde6539 Vardas6539 10 6 7 6 6 5 
Pavarde6540 Vardas6540 2 10 4 10 7 2 
Pavarde6541 Vardas6541 3 5 0 1 6 3 
Pavarde6542 Vardas6542 7 7 4 10 6 3 
Pavarde6543 Vardas6543 6 9 9 10 5 1 
Pavarde6544 Vardas6544 4 6 1 6 9 10 
Pavarde6545 Vardas6545 0 7 4 10 3 7 
Pavarde6546 Vardas6546 5 5 7 4 2 2 
Pavarde6547 Vardas6547 4 5 1 6 2 7 
Pavarde6548 Vardas6548 3 10 1 3 6 2 
Pavarde6549 Vardas6549 5 1 5 2 1 9 
Pavarde6550 Vardas6550 8 7 5 6 9 9 
Pavarde6551 Vardas6551 0 0 2 6 7 1 
Pavarde6552 Vardas6552 7 4 3 1 3 6 
Pavarde6553 Vardas6553 5 1 10 5 8 10 
Pavarde6554 Vardas6554 8 2 3 2 10 3 
Pavarde6555 Vardas6555 1 5 8 3 0 10 
Pavarde6556 Vardas6556 9 6 7 6 4 2 
Pavarde6557 Vardas6557 8 10 5 10 1 10 
Pavarde6558 Vardas6558 3 7 9 2 10 8 
Pavarde6559 Vardas6559 1 7 3 5 7 3 
Pavarde6560 Vardas6560 5 8 0 1 0 2 
Pavarde6561 Vardas6561 10 5 4 7 2 8 
Pavarde6562 Vardas6562 2 5 8 0 6 5 
Pavarde6563 Vardas6563 0 10 2 9 7 10 
Pavarde6564 Vardas6564 5 7 7 6 6 1 
Pavarde6565 Vardas6565 8 8 8 10 7 10 
Pavarde6566 Vardas6566 5 9 3 1 0 6 
Pavarde6567 Vardas6567 7 3 3 6 2 9 
Pavarde6568 Vardas6568 9 10 8 3 6 8 
Pavarde6569 Vardas6569 4 5 4 8 10 9 
Pavarde6570 Vardas6570 9 1 2 3 9 3 
Pavarde6571 Vardas6571 0 9 6 3 3 6 
Pavarde6572 Vardas6572 7 9 2 9 5 3 
Pavarde6573 Vardas6573 8 7 4 6 3 0 
Pavarde6574 Vardas6574 9 0 1 0 2 7 
Pavarde6575 Vardas6575 5 9 1 5 0 7 
Pavarde6576 Vardas6576 0 0 0 1 4 5 
Pavarde6577 Vardas6577 8 1 1 3 7 2 
Pavarde6578 Vardas6578 1 8 8 2 7 1 
Pavarde6579 Vardas6579 5 2 2 9 6 8 
Pavarde6580 Vardas6580 4 7 8 9 10 9 
Pavarde6581 Vardas6581 9 6 9 3 4 0 
Pavarde6582 Vardas6582 1 1 0 6 6 4 
Pavarde6583 Vardas6583 0 3 10 2 2 10 
Pavarde6584 Vardas6584 2 5 1 4 4 8 
Pavarde6585 Vardas6585 5 4 7 10 0 3 
Pavarde6586 Vardas6586 9 9 8 1 10 8 
Pavarde6587 Vardas6587 10 9 6 2 10 4 
Pavarde6588 Vardas6588 3 5 3 0 10 6 
Pavarde6589 Vardas6589 2 9 9 1 10 8 
Pavarde6590 Vardas6590 0 5 7 1 2 6 
Pavarde6591 Vardas6591 10 8 0 9 0 4 
Pavarde6592 Vardas6592 2 3 5 10 8 9 
Pavarde6593 Vardas6593 6 8 0 8 2 6 
Pavarde6594 Vardas6594 6 0 4 4 7 5 
Pavarde6595 Vardas6595 7 10 4 3 10 8 
Pavarde6596 Vardas6596 0 4 7 9 0 2 
Pavarde6597 Vardas6597 9 1 8 5 8 1 
Pavarde6598 Vardas6598 2 7 9 2 7 5 
Pavarde6599 Vardas6599 8 3 0 7 1 10 
Pavarde6600 Vardas6600 8 7 1 4 3 8 
Pavarde6601 Vardas6601 7 9 7 1 8 4 
Pavarde6602 Vardas6602 6 10 5 0 1 10 
Pavarde6603 Vardas6603 5 8 6 9 7 10 
Pavarde6604 Vardas6604 0 1 7 2 1 6 
Pavarde6605 Vardas6605 0 0 8 1 0 10 
Pavarde6606 Vardas6606 8 6 10 3 6 4 
Pavarde6607 Vardas6607 3 0 0 0 9 1 
Pavarde6608 Vardas6608 7 6 2 8 4 1 
Pavarde6609 Vardas6609 10 10 5 9 8 7 
Pavarde6610 Vardas6610 6 6 1 1 2 3 
Pavarde6611 Vardas6611 10 3 10 1 10 10 
Pavarde6612 Vardas6612 10 5 8 9 0 3 
Pavarde6613 Vardas6613 5 9 4 8 7 7 
Pavarde6614 Vardas6614 1 8 6 5 4 10 
Pavarde6615 Vardas6615 9 4 7 5 1 3 
Pavarde6616 Vardas6616 0 6 5 3 2 9 
Pavarde6617 Vardas6617 7 7 6 8 2 9 
Pavarde6618 Vardas6618 7 3 0 7 1 5 
Pavarde6619 Vardas6619 5 8 7 4 3 7 
Pavarde6620 Vardas6620 6 0 6 9 4 9 
Pavarde6621 Vardas6621 1 9 6 1 3 10 
Pavarde6622 Vardas6622 3 6 4 7 10 2 
Pavarde6623 Vardas6623 10 2 1 7 9 4 
Pavarde6624 Vardas6624 1 4 3 9 8 4 
Pavarde6625 Vardas6625 10 0 0 2 7 6 
Pavarde6626 Vardas6626 7 0 6 0 9 7 
Pavarde6627 Vardas6627 10 3 9 8 8 1 
Pavarde6628 Vardas6628 5 10 1 9 8 7 
Pavarde6629 Vardas6629 7 3 10 1 6 10 
Pavarde6630 Vardas6630 9 4 2 9 7 8 
Pavarde6631 Vardas6631 10 4 0 2 5 7 
Pavarde6632 Vardas6632 6 3 10 5 1 9 
Pavarde6633 Vardas6633 2 0 9 6 10 4 
Pavarde6634 Vardas6634 1 3 9 7 2 3 
Pavarde6635 Vardas6635 8 6 1 5 0 9 
Pavarde6636 Vardas6636 0 4 7 2 6 8 
Pavarde6637 Vardas6637 4 9 6 5 9 7 
Pavarde6638 Vardas6638 0 9 3 0 3 8 
Pavarde6639 Vardas6639 6 0 0 8 0 10 
Pavarde6640 Vardas6640 8 3 5 6 4 9 
Pavarde6641 Vardas6641 10 6 5 2 9 9 
Pavarde6642 Vardas6642 2 2 2 8 9 0 
Pavarde6643 Vardas6643 0 3 6 0 4 5 
Pavarde6644 Vardas6644 7 0 10 3 8 9 
Pavarde6645 Vardas6645 4 3 7 1 1 7 
Pavarde6646 Vardas6646 3 4 7 8 10 6 
Pavarde6647 Vardas6647 8 4 8 7 4 7 
Pavarde6648 Vardas6648 5 9 0 9 1 8 
Pavarde6649 Vardas6649 0 9 5 8 2 8 
Pavarde6650 Vardas6650 2 3 5 7 4 10 
Pavarde6651 Vardas6651 1 3 2 10 7 3 
Pavarde6652 Vardas6652 5 3 2 0 5 6 
Pavarde6653 Vardas6653 7 9 10 6 2 6 
Pavarde6654 Vardas6654 9 3 3 9 4 0 
Pavarde6655 Vardas6655 4 0 2 7 7 4 
Pavarde6656 Vardas6656 5 6 9 10 2 1 
Pavarde6657 Vardas6657 10 2 0 2 5 9 
Pavarde6658 Vardas6658 4 6 5 10 10 9 
Pavarde6659 Vardas6659 10 5 5 8 9 2 
Pavarde6660 Vardas6660 3 8 5 1 2 2 
Pavarde6661 Vardas6661 3 5 5 7 8 2 
Pavarde6662 Vardas6662 9 4 7 2 4 0 
Pavarde6663 Vardas6663 1 4 5 7 8 3 
Pavarde6664 Vardas6664 4 0 6 10 9 0 
Pavarde6665 Vardas6665 9 5 0 9 4 7 
Pavarde6666 Vardas6666 3 4 5 6 6 10 
Pavarde6667 Vardas6667 0 10 8 1 8 7 
Pavarde6668 Vardas6668 0 4 8 7 2 3 
Pavarde6669 Vardas6669 7 7 3 4 4 0 
Pavarde6670 Vardas6670 2 8 6 10 0 0 
Pavarde6671 Vardas6671 2 6 5 0 10 8 
Pavarde6672 Vardas6672 10 7 1 0 2 4 
Pavarde6673 Vardas6673 3 7 9 5 5 6 
Pavarde6674 Vardas6674 8 4 0 7 0 8 
Pavarde6675 Vardas6675 9 4 7 7 2 4 
Pavarde6676 Vardas6676 8 8 7 1 4 2 
Pavarde6677 Vardas6677 3 9 10 0 1 3 
Pavarde6678 Vardas6678 9 3 2 7 0 7 
Pavarde6679 Vardas6679 10 5 3 7 0 3 
Pavarde6680 Vardas6680 10 3 10 2 10 10 
Pavarde6681 Vardas6681 2 1 10 7 7 3 
Pavarde6682 Vardas6682 2 7 3 3 2 2 
Pavarde6683 Vardas6683 5 10 7 5 6 9 
Pavarde6684 Vardas6684 8 7 2 2 3 10 
Pavarde6685 Vardas6685 3 3 0 8 1 5 
Pavarde6686 Vardas6686 6 2 5 0 5 5 
